feature_1,feature_2,feature_3,feature_4,feature_5,target
1.930480497,-4.633857611,-4.011668579,-6.133439,-6.487530342,0
-2.916463937,-9.926449735,3.66195683,-0.6124300016,0.4181332665,0
1.9310614,0.287715047,-9.49729852,2.384859911,0.5495324851,1
-1.051505371,1.260851559,-6.521862049,1.207742354,-9.864647162,1
-1.043451339,-9.381082611,-8.786684066,-2.897782555,4.615575559,1
-4.342470117,-5.651031039,6.260851584,-8.153476991,-3.539964954,0
7.849276319,5.388555519,-1.583557242,4.033607998,3.402158677,0
-0.6235559898,-8.159032937,-5.410228358,-0.3551149908,1.909105007,1
-4.986754299,-6.631996934,3.807984863,-4.07511109,-0.2040076634,1
3.191119437,-6.507477476,0.7895654844,2.937900685,-7.695116604,0
1.216415772,2.399264263,-0.8750081041,-1.574457525,-9.461464368,1
-2.794440631,4.362836963,7.274233166,-3.528033819,-2.792000074,1
3.647537895,-0.01855991216,-8.077809748,1.729651979,-4.295627608,1
4.1469118,-1.78729154,6.787194493,6.786094328,9.137375234,1
-9.76322205,3.827533612,-1.160332376,5.236079053,-2.294904481,1
8.491366191,-6.728368993,5.405409468,-2.759400187,3.846168223,0
-1.030052045,7.019429929,3.009659588,10.25301892,-2.117580791,0
-7.69356912,0.8539155188,7.267304436,3.65885307,-4.228345178,1
-4.716937381,-5.557584531,-3.919329301,-5.388617905,1.570162676,1
-1.71394406,-3.324392393,3.969890741,7.1414879,10.73545197,1
0.5333024339,0.2611609614,-1.512342083,10.75498287,-1.640289111,0
5.032140893,5.172170017,1.677428975,6.664569483,0.8342427559,1
4.151137892,-0.6039326622,-3.065238272,7.817583977,-3.448625036,1
5.71820512,-7.801651315,0.9606743583,6.071118198,-6.136366643,0
-5.627627096,4.311192388,6.492917109,-3.149403911,-4.320499494,0
-6.18838291,-6.519175579,-1.525823246,5.902468744,-1.74269701,0
-1.0886443,1.180673192,-1.891555804,9.319128234,2.645133267,1
-1.918011983,-2.689723115,-8.119928681,-7.238490296,3.841566874,1
0.4043226452,4.768484226,-2.043700746,5.877714333,7.705442418,0
-3.175529848,-5.976026554,3.8967856,-6.602458378,4.052865921,0
-4.673678514,6.159466012,0.3182843385,2.781068258,-11.33058083,1
10.65708146,0.4307579189,1.881005382,4.300115972,-2.865638444,1
2.752951596,0.8443497074,-9.527925113,3.832557216,-2.690442213,0
9.314856441,-2.417340492,-1.240555182,8.114479899,6.000512748,1
-6.021666442,2.288275758,4.098153385,-7.90831425,-0.4086953146,0
-9.984636379,1.635221267,-6.095166141,1.229629944,-1.723382631,1
-3.853014968,3.353253338,5.049552889,-7.629777784,7.694054477,0
7.765299639,-2.193463764,-0.8170853938,-4.361810898,-7.693881685,1
7.079147873,-3.366846164,-5.205599374,-0.1415572567,-3.381081039,1
1.839081227,8.434524876,2.459894601,-4.411437227,-6.630589001,1
7.851036949,2.150724582,-9.590353212,-3.249652084,-0.4477602005,0
8.533944752,2.828163934,3.785218165,-0.8096042578,-2.046934323,1
-3.677342838,9.101208572,-5.666914857,-0.630217277,3.890251197,1
-2.008952835,-9.58402596,-2.385371805,0.5500442001,-8.192558064,0
2.682099499,-0.2792864441,-1.039211303,8.70356933,6.074229346,0
2.447582901,6.342512482,-3.467257908,6.412280249,0.8016595076,1
4.526139106,-4.296200261,-1.456878764,-5.090418566,5.746465975,1
6.461458293,0.9497629619,5.798993218,-9.621424043,-0.3839063591,0
-3.51547664,-0.9326308946,-7.610118653,4.977234187,-2.021103053,1
-6.372250336,5.176562834,10.65727806,3.65509604,1.288534092,1
-0.6816395601,-4.782590376,-12.18228789,-4.675998985,1.545668841,1
3.512500154,-1.883062421,-8.117171344,-3.660156474,-6.987932638,1
-3.536703673,-6.528139244,-5.192371331,3.41118865,-2.505633074,1
-3.472884457,-8.772835187,-1.759657498,-4.821352596,-7.323564771,0
6.816920332,-0.2054649995,-7.753021919,3.779331385,0.3077120863,0
1.307680721,10.96342377,-1.391904478,3.347838282,-2.991302565,1
-1.739481374,4.659504978,2.893838003,6.882957997,6.365045855,0
-2.278921654,4.250315293,6.003347881,-3.927826348,6.802450323,0
-5.770274432,-4.954566198,3.234553094,-6.532733738,-3.165005997,0
0.4438521241,6.843538229,-1.211987802,-7.06777499,-1.243632607,1
-8.826048204,-3.404598095,0.7756127238,-1.940958932,2.478041209,1
1.443705934,9.936556728,-3.807153202,-5.066619117,-5.292967862,0
-7.061160834,-1.344542896,-7.911085119,-0.07013376787,9.041129662,1
-0.01811513187,2.924045776,4.895582606,-6.215723716,11.17352575,1
-5.263529292,-1.536923915,7.940506875,0.7757077002,-2.505943414,1
-8.693876861,0.2721838625,3.858278379,-7.284994318,0.6204569368,1
-8.685366848,2.581539517,-5.76460882,2.093290941,1.134669387,0
-2.090664791,3.308565206,-8.116950208,-2.389322446,5.838559289,0
2.579669761,-2.514151162,-11.14477178,-0.8168997251,5.581315672,0
0.129987411,8.969643748,0.06533411105,-7.496756272,7.702140686,1
-9.996021805,2.10356594,-0.02719492982,9.568114198,0.3240517714,1
10.59835582,0.6712283848,-0.8009251112,-1.611094257,-2.233204118,0
-8.500337323,0.8031292849,-3.953779785,-2.151750391,5.276063344,0
-0.01494394729,-9.797457322,0.4591624256,-1.891505793,-0.4700876633,1
0.4489706846,-4.919696564,0.3704244409,2.71624933,9.438208853,0
5.452377233,0.7171157966,-3.285961143,8.515641134,5.517575816,1
4.124502392,-6.070889555,6.44193575,-0.2046380313,-2.142980892,1
3.912194517,-1.984346862,-0.5018229339,-5.032386348,-7.428348603,1
-3.041603893,5.522221274,-7.118660674,-2.978215641,0.8417955582,1
4.288472892,-2.270375597,-9.2404989,-5.422281823,2.380427444,1
-7.954615859,4.209585289,-5.397735951,4.761240953,-3.346417401,1
-8.359741687,5.64508541,-6.116851277,5.213063913,1.62967013,0
3.958587059,9.601909815,6.317415413,4.606858656,0.005677060065,0
7.605101455,0.9105049298,2.027093952,-7.614752111,0.4897479339,0
-1.863011464,-2.617614571,7.338089456,-8.263234648,-7.971742502,1
-2.376248052,8.808922137,-2.159195658,-3.375523148,0.8366920418,1
1.51416856,6.678210063,-7.340840252,6.767297214,-4.735457394,0
4.745603217,-0.3618913029,10.62275115,4.43941717,-6.387254345,1
5.476584698,-3.16904574,0.880090197,0.3855370223,11.31551906,0
-6.79819536,5.871678528,-4.80027639,-3.93777004,-4.975866237,1
-10.67177381,-5.304822195,4.931472352,-1.348519562,-0.9133349399,0
-7.629418543,7.941538366,-2.330883356,2.250987568,3.496280712,1
-2.979112049,7.848004292,-1.16088986,3.570612056,10.55636227,1
5.008896749,6.906769683,-7.911723001,-7.611949659,1.634119776,1
6.532722721,3.628705436,-5.858148333,1.757569377,7.123838763,1
-5.233533035,-9.753611294,-3.786493696,2.061822374,1.699574266,1
2.55955794,8.606626449,-1.778119437,3.405129085,5.061425837,0
8.472700366,-0.8180840552,0.9654833121,-0.7977484315,6.853869448,0
4.982962737,8.54821237,2.193084975,-7.3942517,6.213981632,1
4.236579363,-6.001979458,0.7697561223,-4.246284155,6.95731157,0
5.20493522,0.07253956097,5.224272041,11.88431358,-0.6111135072,1
-0.2326695107,1.770130448,-12.7073012,5.065147618,-2.383543354,1
-4.469540764,-0.2888196695,2.534800692,1.079904559,-10.78649063,1
7.678908786,-3.462551751,4.92023454,-3.990837515,-3.147952227,0
9.43764215,-0.4659032836,-4.388772447,2.500420675,-5.403741078,1
-3.787031835,5.434153716,7.517178417,2.349954053,-3.885628375,0
11.65564335,-5.819731855,-0.9658782306,-4.972647005,-0.7852135015,1
5.490547663,-1.367052381,-5.23567701,0.6332111509,-7.82123929,0
-1.945233,-2.844119951,-8.911087023,-2.911691367,0.4915605064,1
-7.284376886,5.612237119,2.566246335,4.33851996,3.321486446,0
4.867390349,-8.269877053,-1.405893926,2.051937406,-1.315545463,1
4.460715522,-9.962433698,-7.112758166,0.3932259122,-5.109400796,1
-4.20079201,1.145080957,-10.08032843,-6.487625615,-5.774065173,1
-9.777601422,-0.2836354009,-8.27821678,-1.418053776,-1.666826875,0
-4.65652397,-2.62999106,-4.188292333,-8.383657828,-7.250684126,0
-5.647721449,-1.525731091,-1.702987919,8.934838843,-2.010938603,0
6.854331241,-1.879770699,-8.467923334,-8.145638767,-2.725334628,1
-7.959700577,6.1144389,-8.235880593,0.4972657171,0.4240298831,0
8.28176705,2.347005875,0.3550031101,-7.753622864,-5.887206742,0
-0.5610656709,1.487928928,3.963424269,12.10861247,5.580684988,1
0.2048037966,9.527912668,-4.861721572,-0.4595380904,2.515834592,0
5.269109698,-0.09914818943,8.187721287,6.096861276,-3.466432652,1
-3.805538919,10.14894068,-1.918835872,-4.242698988,2.198738461,1
3.707219301,-4.015396344,2.013787548,-4.256616584,6.925243116,1
2.383017301,-1.669972525,2.284454836,8.419978163,-3.926532075,1
4.862321439,4.32068923,1.582163916,2.759421002,6.89723335,1
-3.943310691,5.813031777,-1.273873729,-7.708112141,-3.259020603,0
7.196881075,-5.200909414,-0.7709470664,-2.500556745,-5.942078816,0
2.266787053,-9.079288953,-3.284726514,4.650261185,4.900390924,1
3.028090269,4.107468485,6.572891976,2.126233125,-5.122069478,1
-4.913725752,-1.03897921,5.849943345,6.7353132,6.260154981,1
1.082468459,-4.924346392,7.801497268,-2.505135351,-2.72763852,1
5.721703778,-7.490862089,2.02777635,5.762390601,6.544621354,0
2.839707181,2.330244815,-11.85590731,-0.329999607,-6.467966016,1
1.751714408,7.612909693,-3.215095968,0.03884853154,7.045335432,0
4.546439554,8.719863399,-0.5554214795,-1.661228366,0.4750757593,1
2.844854149,3.700143205,6.902195769,3.628649638,9.295608668,0
1.08457032,-7.891680093,-6.701150808,4.825726736,-3.514545751,1
10.99740029,0.9670298689,-0.9253874875,4.40942441,7.336393829,1
7.726060801,-3.507520423,2.554961419,-3.122636442,3.424412181,1
2.862072573,5.155303413,2.747612357,9.706964728,7.710826767,1
-6.105287872,-0.882689493,-0.7532685314,-1.652533385,10.13153686,1
1.35864595,3.021127774,-3.112586039,2.467614943,-8.558595258,1
-0.3860993515,10.23365096,-1.128184729,-3.177815365,5.268017096,1
0.766563947,2.422164664,-2.316646224,8.411184025,-6.19924444,0
-2.911575572,2.885541934,5.553664866,-7.822641788,-5.929541082,1
-4.595963174,-8.297942396,-3.807842192,-2.798669731,-2.947721167,0
-0.4778877674,5.189566078,-5.091769191,6.848104848,-0.1318093579,1
6.946288301,3.09399386,2.245061626,-10.26086173,0.9223316076,0
1.275031575,-2.671164132,1.117846332,9.223716151,-5.090447584,0
-1.837269789,-10.65789501,6.053260049,4.572964204,4.634625648,1
-0.2820511557,-5.873950723,-6.625595371,3.763469746,5.324934882,0
-4.874761972,-4.568453733,-0.2424576962,-7.279312587,1.522743815,1
-2.514477971,-6.075262866,8.628917633,1.70465809,8.68357662,1
-0.5708217447,6.236623368,-0.6530695884,-8.402050659,7.665359506,0
-5.076233825,6.209470114,1.429821291,5.720827185,-0.9497781041,1
6.361033871,1.591927765,-3.676109519,11.37442125,-3.179901573,1
-1.263011599,-3.251508545,-8.010930754,-2.114659377,-6.339219041,0
2.358635919,-2.650081445,-6.634573653,-0.2331771668,6.583461536,1
-4.973366988,3.695347087,-4.192650691,9.036113423,7.64070449,1
3.647294504,3.2548719,-1.099445812,-4.783937126,-8.544484548,0
7.915758656,-3.073904465,2.69441712,-1.943042823,6.152769881,0
1.185503242,-6.310806387,-10.15154347,3.635574163,3.390733041,0
6.463105794,2.866251302,1.199455363,-5.174817327,-4.668558603,1
-10.16754678,-0.9584761569,-0.2831112919,3.837205413,1.377685932,0
-2.504362265,-10.72872377,1.613935278,8.457803602,-0.6952892275,1
-0.8439359448,-7.581560699,1.587717062,2.021166146,5.933106389,1
5.672680045,0.8121923769,7.912194858,0.4890524364,2.078231194,1
7.559208246,6.634164716,-6.828591608,1.048383172,-4.485249001,0
-6.155619315,-3.984551994,3.074513555,4.360626349,6.226074244,0
-1.099580778,-4.441088916,7.207625154,-4.556865121,-10.11695464,1
6.065815446,-8.151432865,3.681512867,4.405311442,-2.792797762,1
-7.129266927,-8.42171908,-5.594224771,0.8311963978,6.500920134,1
9.872135266,2.249769081,-0.3587929758,2.924273137,3.130395917,0
4.21769909,10.7651716,1.65347881,0.3033902307,-2.737892822,1
1.166630707,2.504634239,6.242914255,-4.047483685,-7.616408442,0
-0.396628289,7.115809932,-1.839270294,-2.051159091,-7.913138832,0
-7.738143632,0.7543570914,5.020316182,10.45683974,1.001502133,1
-3.887693252,0.2689974165,8.331096493,-4.826247796,6.009462954,1
-5.124341377,-9.286310964,1.114310069,7.433595231,-0.07435819445,0
-4.181541837,-6.257571364,-8.501717191,0.99002804,3.75475136,1
12.99687534,0.7465923053,-0.8107818304,-2.177252804,-4.596306602,1
-5.472083541,2.824846405,3.07074588,1.842857123,-10.87432489,0
-5.88831383,6.755821131,5.823444986,-8.216832104,3.775950179,1
-0.01710666492,-0.8466830642,-7.816666985,-7.394399043,2.122596332,0
6.147408417,5.198250954,2.641020444,3.597447319,-9.17992051,0
3.21032793,0.3114855574,2.570171028,13.24185227,-1.90901566,1
9.736473026,2.321055263,-6.360171822,-4.493218426,2.858845581,0
-5.619672173,6.068315265,10.71746515,-2.648862581,2.390460706,1
-6.0659281,10.82436171,-1.09652261,-0.2403339294,3.711817305,0
0.7284236966,6.459672189,2.345518877,3.23724122,6.462263118,1
0.2408152076,-9.113474197,-2.707561193,2.746167714,-1.419250285,1
0.03367895494,-9.906361932,2.128121629,3.662543825,2.218046451,0
8.351178108,-3.354872788,0.6981954086,-3.413020081,-2.620394987,1
-5.344878073,-9.160313467,0.5308510139,-2.033648126,7.218269049,0
1.242563146,-2.142129695,-9.504742958,3.412900577,3.588772514,0
-7.115205924,10.01534589,-0.5374932625,-6.104164633,2.741708696,1
6.218756051,-3.706670687,-1.408229972,-2.286490049,-6.354251899,1
7.458277716,6.151799975,1.865991265,1.733784889,0.2037575585,1
5.215587398,-7.981771856,0.5201122046,-4.591882283,-5.633211032,1
-4.170986501,-11.30100598,0.2072227912,-0.578503269,-7.107216622,1
-4.33450552,0.7002793415,7.155955615,-4.922388005,2.298709705,1
-7.509377698,4.689423244,0.02942125467,0.4806086206,6.510507351,0
5.172470712,-6.24955049,3.925846522,4.10009494,1.402004268,1
1.283630671,4.569608778,6.328272966,-3.695454133,-6.690855546,0
-2.361868684,5.993907626,4.635527224,8.453816592,5.877033271,0
1.931787255,-9.232452828,8.001721239,2.680798955,2.969139094,0
-4.635339159,6.593971029,7.829973838,5.633913108,3.314168031,0
-7.298939855,0.7839285404,2.262458833,5.477960097,5.655454556,0
-10.08334447,-8.329689318,4.188864255,-2.241195289,-1.540422042,1
1.973485546,5.013836057,-3.599330121,-4.139401509,-7.866192257,0
-8.581886229,-2.367809553,7.329165695,5.897168503,-1.118678032,0
6.144632598,2.169315476,5.070964426,-3.859039985,-4.114692065,1
0.01789120996,9.274138595,-6.159397269,-6.701273876,-0.380508792,0
1.644712466,-7.498992213,2.831889823,-4.996051114,-8.779516501,0
3.332112235,3.960714544,-5.039430539,-0.1443858027,-10.80708383,0
5.266926307,5.938265834,-7.82095962,2.298983116,-6.288382416,0
-2.937614655,-0.01092985468,1.975525379,-9.1167126,-8.56464544,0
3.195825011,-9.954225066,-1.768021263,4.308441092,3.607151507,1
1.289477233,6.876198943,3.648066978,6.002123727,1.311965952,1
-10.58337493,-3.595906967,-0.7997021895,-3.052729192,-3.017109385,1
-0.5628499538,2.727529936,13.65325216,-1.307764576,-0.3496250075,1
6.65587005,-6.539227367,5.27415887,-1.078706437,-7.277193138,0
0.4490188509,-1.779793404,-4.207923277,-10.07583517,4.626191189,1
0.2441932802,-8.972068509,4.012780868,-1.697965919,-6.6675976,1
-4.652383721,7.624775309,4.357942475,0.4320762751,4.69465384,0
-5.660390294,7.319489452,-1.020570678,2.437197219,-2.720948565,1
8.769516463,6.260857943,-4.169249725,-6.022279837,-5.12315734,1
7.262296325,-7.200199474,-3.156540112,5.426867959,-0.03922113908,1
-4.831521635,4.818421693,7.612403042,-5.61224899,2.827223422,1
1.526524248,1.904401242,-9.136534422,-6.997323558,-2.367315231,1
3.96737553,0.178482491,5.684742576,5.161179219,-8.323100764,1
3.440857117,10.27486866,4.447999698,2.307979499,1.214950911,1
-2.310661712,-2.054642256,0.3480240273,12.36634402,2.528181672,0
-6.651069666,1.755556405,-3.666757091,3.098233862,-8.581208154,1
1.130056084,9.857302416,-0.6375661856,-0.7131192389,4.65204607,0
0.1789036949,-7.569457295,-5.734993628,-4.966951707,-2.471952379,0
13.02711992,-2.792951518,1.607926993,1.231552811,3.793602092,1
4.100056407,-0.4808071321,8.544637162,-0.2721574756,-3.14220751,1
-4.441000345,-10.49425233,3.630193569,-0.7165963016,-0.6755504499,1
-2.744825269,5.777516119,-2.984799202,3.184507057,-6.327411024,1
-6.056101676,-4.989229323,-5.463601307,-2.516867275,8.44071461,0
-3.179360604,-8.838210591,-7.448369034,6.884372935,-2.214702625,1
3.747319607,6.241092846,-4.541357503,7.938790536,-2.712569394,1
-6.682191267,-0.5924081735,0.8369252294,-7.066907068,-2.087044101,1
-7.20049717,0.1276229197,0.5741751163,-10.73177865,1.278985081,0
-7.524615123,-0.3898265175,7.068717812,3.337424761,-5.111069066,1
-8.078683289,-1.045110054,-5.164934887,3.823936473,3.652886359,0
-9.890876046,1.164500002,2.787850605,-4.467745167,-6.487037299,0
-1.492431971,5.918224962,1.412889842,7.109492485,7.362480493,1
3.68945893,-5.865919886,-1.33764668,-6.675444215,5.160234742,0
-1.9003691,11.22107076,-3.141982846,-1.557104584,-1.476325673,1
1.405433936,2.245524973,0.8377119275,1.588609624,-9.47401347,1
3.101134999,-2.287217925,-7.763607596,7.343541921,3.866572776,1
7.834212155,-5.544508743,2.001689648,-4.205348744,-2.681757486,0
8.645269816,-5.145374462,0.9358423228,1.863285525,-9.509826374,1
5.617746834,2.671408806,0.1844784057,-7.200282841,-7.309335826,1
11.38592697,-0.8155661642,-3.87715714,-3.861042954,2.958972564,0
9.524125004,2.263707305,2.408019122,-4.391978879,-0.2804239291,0
-1.689212134,4.544981451,-8.809573057,9.368354051,-2.667409024,1
-1.347505209,-11.68394742,-2.290136906,7.119048442,-1.320615286,1
1.140536659,2.199549869,-10.28486907,7.52018056,-0.727673766,0
-0.2079862852,3.503637661,-1.250559843,-0.6810252435,-9.254921369,1
1.991370191,-3.177632491,3.472850138,8.424593054,-1.703713682,1
1.238469331,-3.567675301,1.988465737,4.426755471,7.88591952,1
-9.018060284,3.711267485,2.61149742,-3.070158072,3.107296738,0
-6.984593901,0.5125724407,6.69766398,-1.862462974,1.620261218,1
12.92054688,-0.1939071805,0.02879001641,-3.352723129,4.21666778,1
1.456068326,5.164342357,5.788501662,-0.4599317563,-10.31945465,0
-8.416847393,-8.213504026,-5.846600299,4.179606723,-2.45828887,1
-6.86114839,-0.357413816,2.7747274,2.451902656,-6.251876467,1
-9.127947042,9.006234481,-3.836614161,2.659663034,-3.126484862,1
3.46775441,4.712756262,-10.70464599,-5.04141512,4.664686007,1
11.1925349,-4.190570785,-2.884408729,-3.016538465,2.957526151,0
0.8000618724,1.715093662,0.298654565,2.346719587,11.61129051,1
9.536546015,-6.345808293,-4.159076645,-2.571508501,3.724839958,0
-10.15964417,0.4633505682,-0.1428427439,-4.658737979,-6.621381497,0
-0.2135080405,4.880791733,-2.485595991,11.60530868,2.066617851,0
-3.39465579,-4.416597488,-6.16649938,4.557954769,10.3038494,1
1.316523623,-0.9614775345,5.173092457,-3.931232964,11.14122293,0
-0.869887267,7.096069168,-1.931817653,6.617863861,-9.867170667,1
0.1673484893,4.12296922,1.017344027,-4.768893086,8.955210168,0
7.861421487,-10.32535071,1.859763124,-4.751304805,-1.245619786,1
3.990834264,-6.346590848,-0.5201062927,4.121571553,5.151326417,1
-9.262406947,-5.177566838,3.835955856,7.713981574,-3.029942264,1
-11.01727175,-0.07797328776,-0.9406932201,5.867466642,3.507360082,0
-0.2119505626,-7.819028654,0.4644783477,1.866015033,7.491336038,0
8.222154653,-2.099775809,0.9397652743,-5.179245717,8.323422941,0
0.5670314072,-0.2659845023,5.01268349,1.672737365,-10.75558839,1
-6.698805074,5.659795139,-5.508176259,5.604479853,-2.311391236,1
-6.440528263,6.827390739,-0.05988856078,-6.93072452,-2.804960316,1
2.569888582,-7.993285857,-6.230593346,-0.9782849209,-3.275014361,0
-3.385842107,7.613017612,-7.652518763,-3.916977598,0.8211450274,1
1.637092729,-0.06351145552,-8.946557286,-8.867713651,2.76381277,0
-4.672925211,0.7454567916,1.604913767,7.216678571,4.790810615,1
-6.420427416,8.080991201,-1.409220778,2.55793864,-2.4385938,0
-4.266279606,3.584150109,-9.347474927,4.90220322,-5.152265753,0
-2.951162938,3.118740211,-5.24488501,-0.0002918869421,12.24970522,1
0.6632637365,-6.428023675,-8.75568791,6.870656067,1.836465973,0
7.513806027,-5.111068687,-4.556570138,1.141092005,4.044165363,0
7.839955714,8.789951637,-4.038527391,1.88260063,-3.22768586,0
0.642988621,4.012735184,-5.439822912,-6.359095538,-3.668072055,1
2.863182294,-8.769884729,0.610323784,3.465342201,-1.584366527,1
-5.006609726,0.298522403,-5.292583897,-1.822471101,10.60716259,0
-1.663482178,10.99182176,2.568099306,-3.685319631,-0.4857639136,1
-4.951377155,-8.219480815,-2.000570655,0.8823457063,-1.772902286,1
7.204180452,8.006788363,6.329975108,3.300590313,1.424304336,0
-3.444978564,-9.534085937,-2.020372173,7.256577317,-3.081154,0
1.566155612,1.36025603,7.292641336,3.420130068,11.26130333,1
2.430810099,-1.265493463,-5.550844896,-7.846405167,0.3342685367,1
4.037673261,-1.452987319,-1.925654333,3.660193059,9.245586225,0
3.538051172,-0.8777218669,-11.57027201,4.170652515,-5.607696631,1
-7.385896834,3.187963612,-11.34965084,1.216497385,-0.9954777556,1
1.305019639,-4.489319435,-3.129143777,7.988038239,5.053972603,0
1.84105372,-8.200391664,3.840846994,-5.626496212,-5.191775466,1
6.09148349,7.014575339,7.502447234,1.167684602,0.19839325,1
-0.3321005033,2.057798257,-5.531385424,-7.459012535,-10.26752565,1
4.063309676,3.011295709,-7.302977159,5.532908591,3.38748576,0
-6.261810941,9.04992867,2.425458599,-0.1343300698,8.30587869,1
-9.779951028,-4.297752494,3.957187388,-1.118878227,8.060438007,1
5.658796684,3.273655791,-4.996375882,-5.828552149,6.505797855,1
-7.693859543,4.976184943,-6.14040524,-4.201433456,2.164599073,1
-4.549481903,-2.040243332,0.8700587545,-8.641150972,-8.289338285,0
-5.6104783,-5.220385273,-4.667667116,2.582532138,3.579598064,1
8.473655851,-1.941308425,-6.534251263,0.5509170083,-1.558373832,0
2.874231548,1.368493709,-7.38275812,5.704820246,-1.67807225,1
8.670629557,-9.123111626,0.9244620709,-1.747330287,5.803552713,1
-2.450356804,8.77428304,-1.733998715,-1.367940178,-3.482771426,1
-3.586910678,-0.9065922318,8.941579089,-4.058037815,-3.300402217,0
-4.289835853,0.3017329333,-6.936936083,4.748821903,-7.404989799,1
9.948005389,-4.161646232,-4.007510598,-3.223522017,1.12545725,1
-6.028695267,8.654445324,-6.578288966,1.536184228,-6.254731153,1
-2.29086356,10.2932198,1.486096694,-7.137635798,-2.15574631,0
1.804627449,-1.296867045,-5.144331277,-9.815942618,4.030456781,1
2.670138004,-0.5964553668,9.652670324,-3.450005159,-2.904827715,0
6.899444839,1.026428716,-6.135145154,1.684338429,3.296528932,1
8.4351614,-5.013534547,1.401062176,0.9181063069,0.9521707277,1
-3.351774106,-7.781442644,-3.912539318,3.222340699,9.925891256,1
-3.508566355,4.240801654,11.43050924,-5.406821211,-2.411494624,1
-1.449861773,0.7199397632,-1.207920122,-8.574552529,-6.587682862,0
2.180454529,-3.30540977,-2.910568408,-11.69253259,-5.927322956,1
-0.05139156098,2.373905032,6.12487922,6.609210657,7.560828185,1
-6.012307191,2.814389102,0.3242089639,3.699249193,6.491673142,1
6.049198186,-6.92902557,1.697890355,4.686397754,3.398624778,0
-1.559536614,6.970483249,-3.889752786,-5.655664938,6.772258574,1
3.204451443,-3.602139468,12.47938387,3.771871656,-1.671539586,1
3.998502057,-2.762539803,-5.00012281,4.660414314,-5.446068806,1
-7.017067172,10.81803373,4.178176765,-2.806348983,-2.097178789,1
11.17517593,0.8587222914,3.289311511,-7.608022574,-1.294782336,1
2.175955003,7.371814366,6.962248536,-6.461660619,-4.437973652,0
8.912981874,3.791183261,1.811228036,0.4157670536,1.652959271,1
3.266921145,-2.732392148,-7.482621046,-3.639994914,3.552756492,1
-8.074260385,8.832044712,2.532968356,-4.3922277,0.3061251107,0
-3.566589672,-10.40844273,2.60059514,3.300970566,-2.298751045,1
6.69439178,-2.6870631,-0.5579997643,-6.795630763,9.872833908,1
-6.617670564,6.050132663,4.076617923,-0.9490637529,1.443189302,1
4.214888851,4.167995909,-2.605184834,-7.375646521,1.917126095,1
-4.88096227,-8.586803337,1.419834209,6.227894918,5.535378168,0
-0.0340661106,-2.862924954,-9.017767208,5.177004277,-2.163562226,0
-0.4148520674,5.343693275,-4.246318693,-9.354759048,-5.89322498,0
6.317312226,0.4355538158,3.681055054,-2.412555948,-6.366417093,1
4.084606875,10.36317058,1.716263229,-5.685521163,3.106440379,0
5.393615296,-3.002431194,-2.249093107,1.863277543,9.867324762,1
-5.040051208,-1.951716471,12.11651281,1.002518846,4.355887959,1
1.444337078,11.69577986,0.7069949963,2.328959822,4.91922028,0
7.042889246,2.621044645,4.981766391,-6.62581333,-4.336869538,1
-2.78706957,-1.105644968,7.512315296,8.737911274,-1.49124709,1
-0.7117433968,0.07844927899,3.202504228,0.2954683383,-9.441606441,1
12.324668,-0.746795315,-6.127719301,2.305707055,-0.8243946104,1
1.160133539,8.733196607,1.07904346,-1.132371986,-10.76748653,1
-10.93499607,2.309992854,-0.67312911,-4.316084789,-0.09001857649,1
-1.597983037,-1.965702977,-9.360970044,-5.610338776,6.593845667,0
0.4221899916,2.327140718,-6.591760474,2.263507299,8.175047415,0
11.98212713,-0.2560471709,0.04707524362,-4.882992342,-1.231762535,0
-6.404179472,-6.363082541,-9.189851301,0.4253859432,1.692142349,0
3.550746696,0.6632010559,-7.685742995,1.612564449,6.803039965,0
-3.852768872,2.078372864,2.671356011,9.649712918,-7.041550676,0
-3.719475024,-5.869668617,-7.107660802,0.3180352018,1.045230789,1
-0.343353326,-3.64899329,-5.900314937,0.5720889317,8.510343962,0
-7.577909357,-5.495050779,4.47482636,-3.427979611,-1.26672473,0
2.173903669,-6.26521174,-6.140019882,1.293398663,7.787717281,1
-5.905661806,-3.905918365,7.843231447,-1.424521601,-2.705812085,0
-6.50883234,-4.598595517,4.181590881,8.860088749,6.041617821,1
-10.50232663,1.820508209,7.838299802,4.164475382,-1.898706479,1
-6.621687169,5.321286366,-4.643196218,-2.73602894,4.448825123,0
-5.180939314,-5.502481889,4.302404609,2.793474725,-4.070181129,1
-5.206682255,-5.092351199,-4.684439335,1.858707109,8.096891697,1
4.016460767,-7.446451996,-3.816587546,-3.074778038,-2.097092055,1
-0.03537283528,2.649935437,3.569539471,-7.480080335,-9.658332004,0
-1.430436401,-11.31935903,-4.315591888,-2.538245284,-3.709304574,0
-0.6225399093,-9.137409544,5.585682654,0.24318345,5.372262278,1
-2.970361608,-6.144682368,4.450343367,5.037787939,-5.406936944,0
4.928109689,-8.344384417,-1.426267628,7.497994413,-4.10253873,0
5.227960145,-6.512760034,-6.819293426,-8.17507258,-3.594136186,1
-8.100687367,-5.754844793,-2.143415911,-4.98693297,3.974530587,1
-0.775740717,-1.08743388,10.15021568,7.525094745,-2.749869927,0
1.576038465,-2.572201632,-10.21252809,-1.144014975,2.509059826,0
0.9426824677,-8.191409265,4.81844815,8.004483201,6.381455173,1
